TICKS,CPU%,Memper%,Net_recv,Net_sent
1696913122.51,2.00,33.30,352.71,14.71
1696913124.02,8.20,33.40,352.71,14.71
1696913125.52,4.00,33.50,352.71,14.71
1696913127.02,2.00,33.50,352.71,14.71
1696913128.53,3.90,33.50,352.71,14.71
1696913130.03,4.00,33.50,352.71,14.71
1696913131.53,5.90,33.50,352.71,14.71
1696913133.03,2.00,33.50,352.71,14.71
1696913134.53,6.10,33.50,352.71,14.71
1696913136.04,0.00,33.20,352.71,14.71
1696913137.54,4.00,33.30,352.71,14.71
1696913139.04,10.00,33.30,352.71,14.71
1696913140.55,2.00,33.40,352.71,14.71
1696913142.05,2.00,33.50,352.71,14.71
1696913143.55,4.00,33.50,352.71,14.71
1696913145.05,2.10,33.20,352.71,14.71
1696913146.56,4.00,33.40,352.71,14.71
1696913148.06,2.00,33.40,352.71,14.71
1696913149.56,5.90,33.40,352.71,14.71
1696913151.06,0.00,33.40,352.71,14.71
1696913152.57,4.10,33.40,352.71,14.71
1696913154.07,11.80,33.40,352.71,14.71
1696913155.57,7.90,33.20,352.71,14.71
1696913157.07,2.00,33.20,352.71,14.71
1696913158.57,4.00,33.20,352.71,14.71
1696913160.08,4.00,33.30,352.71,14.71
1696913161.58,5.90,33.30,352.71,14.71
1696913163.08,2.00,33.30,352.71,14.71
1696913164.58,2.00,33.40,352.71,14.71
1696913166.09,2.00,33.50,352.71,14.71
1696913167.59,2.00,33.60,352.71,14.71
1696913169.09,13.60,33.60,352.71,14.71
1696913170.60,24.40,33.60,352.71,14.71
1696913172.10,2.00,33.60,352.71,14.71
1696913173.60,4.00,33.50,352.71,14.71
1696913175.10,7.90,33.30,352.71,14.71
1696913176.61,5.90,33.40,352.71,14.71
1696913178.11,0.00,33.40,352.71,14.71
1696913179.61,2.00,33.50,352.71,14.71
1696913181.11,2.00,33.20,352.71,14.71
1696913182.62,7.90,33.30,352.71,14.71
1696913184.12,12.00,33.30,352.71,14.71
1696913185.62,4.00,33.30,352.71,14.71
1696913187.12,2.00,33.30,352.71,14.71
1696913188.63,2.10,33.30,352.71,14.71
1696913190.13,7.90,33.30,352.71,14.71
1696913191.63,4.00,33.40,352.71,14.71
1696913193.14,2.00,33.50,352.71,14.71
1696913194.64,5.90,33.50,352.71,14.71
1696913196.14,0.00,33.50,352.71,14.71
1696913197.64,6.00,33.50,352.71,14.71
1696913199.15,10.10,33.50,352.71,14.71
1696913200.65,4.00,33.50,352.71,14.71
1696913202.15,2.00,33.50,352.71,14.71
1696913203.66,9.90,33.30,352.71,14.71
1696913205.16,6.00,33.30,352.71,14.71
1696913206.66,4.00,33.30,352.71,14.71
1696913208.16,2.00,33.40,352.71,14.71
1696913209.67,6.00,33.40,352.71,14.71
1696913211.17,0.00,33.40,352.71,14.71
1696913212.67,2.00,33.50,352.71,14.71
1696913214.18,12.00,33.50,352.71,14.71
1696913215.68,6.10,33.50,352.71,14.71
1696913217.18,0.00,33.50,352.71,14.71
1696913218.68,5.90,33.50,352.71,14.71
1696913220.19,4.10,33.50,352.71,14.71
1696913221.69,5.80,33.50,352.71,14.71
1696913223.19,2.00,33.50,352.71,14.71
1696913224.70,2.00,33.50,352.71,14.71
1696913226.20,0.00,33.50,352.71,14.71
1696913227.70,4.10,33.50,352.71,14.71
1696913229.20,10.10,33.50,352.71,14.71
1696913230.71,4.00,33.20,352.71,14.71
1696913232.21,2.00,33.20,352.71,14.71
1696913233.71,5.90,33.40,352.71,14.71
1696913235.22,2.00,33.50,352.71,14.71
1696913236.72,4.00,33.50,352.71,14.71
1696913238.22,2.00,33.50,352.71,14.71
1696913239.72,28.30,33.50,352.71,14.71
1696913241.23,2.00,33.20,352.71,14.71
1696913242.73,6.00,33.30,352.71,14.71
1696913244.23,8.10,33.30,352.71,14.71
1696913245.73,6.00,33.30,352.71,14.71
1696913247.24,2.00,33.30,352.71,14.71
1696913248.74,5.90,33.30,352.71,14.71
1696913250.24,6.00,33.30,352.71,14.71
1696913251.75,5.90,33.30,352.71,14.71
1696913253.25,0.00,33.40,352.71,14.71
1696913254.75,4.00,33.40,352.71,14.71
1696913256.25,0.00,33.50,352.71,14.71
1696913257.76,3.90,33.50,352.71,14.71
1696913259.26,12.00,33.50,352.71,14.71
1696913260.76,5.90,33.50,352.71,14.71
1696913262.27,2.00,33.50,352.71,14.71
1696913263.77,8.00,33.50,352.71,14.71
1696913265.27,6.10,33.20,352.71,14.71
1696913266.77,4.00,33.30,352.71,14.71
1696913268.28,0.00,33.30,352.71,14.71
1696913269.78,2.00,33.30,352.71,14.71
1696913271.28,2.00,33.40,352.71,14.71
1696913272.79,6.00,33.40,352.71,14.71
1696913274.29,8.20,33.40,352.71,14.71
1696913275.79,5.90,33.20,352.71,14.71
1696913277.29,2.00,33.20,352.71,14.71
1696913278.80,4.00,33.40,352.71,14.71
1696913280.30,4.00,33.40,352.71,14.71
1696913281.80,6.00,33.40,352.71,14.71
1696913283.31,0.00,33.40,352.71,14.71
1696913284.81,6.00,33.50,352.71,14.71
1696913286.31,4.00,33.50,352.71,14.71
1696913287.81,6.00,33.50,352.71,14.71
1696913289.32,6.00,33.50,352.71,14.71
1696913290.82,3.90,33.20,352.71,14.71
1696913292.32,0.00,33.20,352.71,14.71
1696913293.82,9.80,33.30,352.71,14.71
1696913295.33,8.00,33.40,352.71,14.71
1696913296.83,7.90,33.40,352.71,14.71
1696913298.33,4.00,33.40,352.71,14.71
1696913299.83,4.00,33.50,352.71,14.71
1696913301.34,0.00,33.50,352.71,14.71
1696913302.84,6.00,33.50,352.71,14.71
1696913304.34,2.00,33.50,352.71,14.71
1696913305.85,4.00,33.60,352.71,14.71
1696913307.35,2.00,33.60,352.71,14.71
1696913308.85,30.90,33.60,352.71,14.71
1696913310.35,2.00,33.60,352.71,14.71
1696913311.86,6.10,33.60,352.71,14.71
1696913313.36,2.00,33.60,352.71,14.71
1696913314.86,8.10,33.20,352.71,14.71
1696913316.37,2.00,33.30,352.71,14.71
1696913317.87,4.00,33.30,352.71,14.71
1696913319.37,2.00,33.30,352.71,14.71
1696913320.87,7.80,33.50,352.71,14.71
1696913322.38,0.00,33.50,352.71,14.71
1696913323.88,12.20,33.30,352.71,14.71
1696913325.38,10.00,33.40,352.71,14.71
1696913326.88,4.00,33.50,352.71,14.71
1696913328.39,2.00,33.50,352.71,14.71
1696913329.89,10.10,33.50,352.71,14.71
1696913331.39,2.00,33.50,352.71,14.71
1696913332.90,3.90,33.50,352.71,14.71
1696913334.40,0.00,33.50,352.71,14.71
1696913335.90,2.00,33.50,352.71,14.71
1696913337.40,0.00,33.50,352.71,14.71
1696913338.91,12.20,33.50,352.71,14.71
1696913340.41,2.00,33.50,352.71,14.71
1696913341.91,4.00,33.50,352.71,14.71
1696913343.41,2.00,33.50,352.71,14.71
1696913344.92,7.80,33.50,352.71,14.71
1696913346.42,2.00,33.60,352.71,14.71
1696913347.92,5.90,33.60,352.71,14.71
1696913349.43,0.00,33.60,352.71,14.71
1696913350.93,7.80,33.60,352.71,14.71
1696913352.43,2.00,33.60,352.71,14.71
1696913353.93,14.10,33.60,352.71,14.71
1696913355.44,0.00,33.60,352.71,14.71
1696913356.94,6.00,33.60,352.71,14.71
1696913358.44,2.00,33.20,352.71,14.71
1696913359.94,10.00,33.40,352.71,14.71
1696913361.45,0.00,33.40,352.71,14.71
1696913362.95,4.00,33.40,352.71,14.71
1696913364.45,0.00,33.40,352.71,14.71
1696913365.95,2.00,33.50,352.71,14.71
1696913367.46,2.00,33.50,352.71,14.71
1696913368.96,15.80,33.70,352.71,14.71
1696913370.46,0.00,33.70,352.71,14.71
1696913371.96,6.10,33.70,352.71,14.71
1696913373.46,0.00,33.70,352.71,14.71
1696913374.97,10.00,33.30,352.71,14.71
1696913376.47,2.00,33.30,352.71,14.71
1696913377.97,26.30,33.30,352.71,14.71
1696913379.48,0.00,33.40,352.71,14.71
1696913380.98,4.00,33.40,352.71,14.71
1696913382.48,2.00,33.40,352.71,14.71
1696913383.98,10.20,33.40,352.71,14.71
1696913385.49,2.00,33.40,352.71,14.71
1696913386.99,2.00,33.40,352.71,14.71
1696913388.49,0.00,33.50,352.71,14.71
1696913389.99,10.10,33.50,352.71,14.71
1696913391.50,0.00,33.50,352.71,14.71
1696913393.00,6.00,33.50,352.71,14.71
1696913394.50,0.00,33.50,352.71,14.71
1696913396.00,6.00,33.50,352.71,14.71
1696913397.51,0.00,33.50,352.71,14.71
1696913399.01,12.20,33.50,352.71,14.71
1696913400.51,2.00,33.50,352.71,14.71
1696913402.01,6.00,33.50,352.71,14.71
1696913403.52,2.00,33.50,352.71,14.71
1696913405.02,10.10,33.20,352.71,14.71
1696913406.52,0.00,33.30,352.71,14.71
1696913408.03,4.00,33.30,352.71,14.71
1696913409.53,0.00,33.40,352.71,14.71
1696913411.03,4.00,33.40,352.71,14.71
1696913412.53,2.00,33.40,352.71,14.71
1696913414.04,12.20,33.40,352.71,14.71
1696913415.54,0.00,33.40,352.71,14.71
1696913417.04,2.00,33.40,352.71,14.71
1696913418.54,4.00,33.40,352.72,14.71
1696913420.05,8.00,33.50,352.72,14.71
1696913421.55,2.00,33.50,352.72,14.71
1696913423.05,2.00,33.50,352.72,14.71
1696913424.55,2.00,33.50,352.72,14.71
1696913426.06,8.00,33.50,352.72,14.71
1696913427.56,0.00,33.10,352.72,14.71
1696913429.06,16.00,33.30,352.72,14.71
1696913430.57,2.00,33.40,352.72,14.71
1696913432.07,6.00,33.40,352.72,14.71
1696913433.57,0.00,33.40,352.72,14.71
1696913435.07,10.00,33.40,352.72,14.71
1696913436.58,2.00,33.40,352.72,14.71
1696913438.08,2.00,33.40,352.72,14.71
1696913439.58,0.00,33.40,352.72,14.71
1696913441.08,4.00,33.40,352.72,14.71
1696913442.59,0.00,33.50,352.72,14.71
1696913444.09,16.00,33.50,352.72,14.71
1696913445.59,0.00,33.50,352.72,14.71
1696913447.09,24.70,33.50,352.72,14.71
1696913448.60,0.00,33.50,352.72,14.71
1696913450.10,8.10,33.30,352.72,14.71
1696913451.60,0.00,33.30,352.72,14.71
1696913453.11,5.90,33.30,352.72,14.71
1696913454.61,0.00,33.30,352.72,14.71
1696913456.11,5.90,33.40,352.72,14.71
1696913457.61,0.00,33.40,352.72,14.71
1696913459.12,14.00,33.50,352.72,14.71
1696913460.62,0.00,33.50,352.72,14.71
1696913462.12,6.00,33.50,352.72,14.71
1696913463.62,0.00,33.50,352.72,14.71
1696913465.13,10.00,33.60,352.72,14.71
1696913466.63,2.00,33.60,352.72,14.71
1696913468.13,4.00,33.60,352.72,14.71
1696913469.63,4.10,33.60,352.72,14.71
1696913471.14,6.00,33.70,352.72,14.71
1696913472.64,2.00,33.70,352.72,14.71
1696913474.14,14.10,33.40,352.72,14.71
1696913475.65,2.00,33.40,352.72,14.71
1696913477.15,7.90,33.40,352.72,14.71
1696913478.65,0.00,33.40,352.72,14.71
1696913480.15,10.10,33.50,352.72,14.71
1696913481.66,2.00,33.50,352.72,14.71
1696913483.16,5.90,33.50,352.72,14.71
1696913484.66,2.00,33.50,352.72,14.71
1696913486.16,6.00,33.50,352.72,14.71
1696913487.67,0.00,33.50,352.72,14.71
1696913489.17,12.10,33.50,352.72,14.71
1696913490.67,0.00,33.60,352.72,14.71
1696913492.18,6.00,33.60,352.72,14.71
1696913493.68,3.90,33.60,352.72,14.71
1696913495.18,8.10,33.60,352.72,14.71
1696913496.68,2.00,33.60,352.72,14.71
1696913498.19,2.00,33.60,352.72,14.71
1696913499.69,2.00,33.30,352.72,14.71
1696913501.19,4.10,33.50,352.72,14.71
1696913502.70,2.00,33.50,352.72,14.71
1696913504.20,10.20,33.50,352.72,14.71
1696913505.70,2.00,33.60,352.72,14.71
1696913507.20,5.90,33.40,352.72,14.71
1696913508.71,2.00,33.40,352.72,14.71
1696913510.21,7.80,33.50,352.72,14.71
1696913511.71,3.90,33.50,352.72,14.71
1696913513.21,4.00,33.20,352.72,14.71
1696913514.72,4.00,33.30,352.72,14.71
1696913516.22,26.30,33.40,352.72,14.71
1696913517.72,2.00,33.40,352.72,14.71
1696913519.23,14.10,33.40,352.72,14.71
1696913520.73,0.00,33.40,352.72,14.71
1696913522.23,6.00,33.40,352.72,14.71
1696913523.73,2.00,33.40,352.72,14.71
1696913525.24,12.30,33.50,352.72,14.71
1696913526.74,0.00,33.50,352.72,14.71
1696913528.24,4.00,33.50,352.72,14.71
1696913529.74,0.00,33.60,352.72,14.71
1696913531.25,5.90,33.40,352.72,14.71
1696913532.75,0.00,33.40,352.72,14.71
1696913534.25,14.10,33.40,352.72,14.71
1696913535.76,0.00,33.40,352.72,14.71
1696913537.26,5.90,33.40,352.72,14.71
1696913538.76,2.00,33.40,352.72,14.71
1696913540.26,32.60,33.50,352.72,14.71
1696913541.77,2.00,33.50,352.72,14.71
1696913543.27,2.00,33.50,352.72,14.71
1696913544.77,0.00,33.50,352.72,14.71
1696913546.28,4.00,33.50,352.72,14.71
1696913547.78,2.00,33.50,352.72,14.71
1696913549.28,10.40,33.50,352.72,14.71
1696913550.78,0.00,33.50,352.72,14.71
1696913552.29,6.00,33.50,352.72,14.71
1696913553.79,2.00,33.50,352.72,14.71
1696913555.29,10.10,33.50,352.72,14.71
1696913556.80,0.00,33.50,352.72,14.71
1696913558.30,6.10,33.50,352.72,14.71
1696913559.80,0.00,33.50,352.72,14.71
1696913561.30,5.90,33.50,352.72,14.71
1696913562.81,0.00,33.50,352.72,14.71
1696913564.31,18.00,33.50,352.72,14.71
1696913565.81,2.00,33.50,352.72,14.71
1696913567.32,7.90,33.50,352.72,14.71
1696913568.82,2.00,33.50,352.72,14.71
1696913570.32,13.80,33.50,352.72,14.71
1696913571.83,2.00,33.60,352.72,14.71
1696913573.33,6.00,33.60,352.72,14.71
1696913574.83,2.00,33.60,352.72,14.71
1696913576.33,4.00,33.60,352.72,14.71
1696913577.84,4.00,33.60,352.72,14.71
1696913579.34,10.10,33.50,352.72,14.71
1696913580.84,0.00,33.50,352.72,14.71
1696913582.34,3.90,33.30,352.72,14.71
1696913583.85,4.10,33.40,352.72,14.71
1696913585.35,10.00,33.40,352.72,14.71
1696913586.85,2.00,33.50,352.72,14.71
1696913588.36,4.00,33.50,352.72,14.71
1696913589.86,0.00,33.50,352.72,14.71
1696913591.36,4.00,33.20,352.72,14.71
1696913592.86,0.00,33.30,352.72,14.71
1696913594.37,6.00,33.40,352.72,14.71
1696913595.87,2.00,33.50,352.72,14.71
1696913597.37,8.00,33.50,352.72,14.71
1696913598.88,11.80,33.50,352.72,14.71
1696913600.38,6.10,33.50,352.72,14.71
1696913601.88,0.00,33.50,352.72,14.71
1696913603.38,5.90,33.50,352.72,14.71
1696913604.89,2.00,33.50,352.72,14.71
1696913606.39,4.00,33.50,352.72,14.71
1696913607.89,2.00,33.50,352.72,14.71
1696913609.39,24.40,33.50,352.72,14.71
1696913610.90,0.00,33.20,352.72,14.71
1696913612.40,4.00,33.20,352.72,14.71
1696913613.90,8.20,33.20,352.72,14.71
1696913615.41,7.80,33.30,352.72,14.71
1696913616.91,0.00,33.30,352.72,14.71
1696913618.41,0.00,33.30,352.72,14.71
1696913619.91,10.00,33.50,352.72,14.71
1696913621.42,6.10,33.50,352.72,14.71
1696913622.92,2.00,33.50,352.72,14.71
1696913624.42,4.00,33.60,352.72,14.71
1696913625.93,0.00,33.60,352.72,14.72
1696913627.43,6.10,33.60,352.72,14.72
1696913628.93,8.10,33.60,352.72,14.72
1696913630.44,8.00,33.60,352.72,14.72
1696913631.94,0.00,33.60,352.72,14.72
1696913633.44,6.00,33.50,352.72,14.72
1696913634.94,7.90,33.50,352.72,14.72
1696913636.45,4.00,33.50,352.72,14.72
1696913637.95,0.00,33.50,352.72,14.72
1696913639.45,6.00,33.50,352.72,14.72
1696913640.95,2.00,33.50,352.72,14.72
1696913642.46,6.00,33.30,352.72,14.72
1696913643.96,8.10,33.30,352.72,14.72
1696913645.46,6.10,33.40,352.72,14.72
1696913646.96,2.00,33.40,352.72,14.72
1696913648.47,6.00,33.50,352.72,14.72
1696913649.97,4.00,33.60,352.72,14.72
1696913651.47,6.00,33.60,352.72,14.72
1696913652.98,2.00,33.60,352.72,14.72
1696913654.48,4.10,33.40,352.72,14.72
1696913655.98,0.00,33.40,352.72,14.72
1696913657.48,4.00,33.40,352.72,14.72
1696913658.99,8.20,33.40,352.72,14.72
1696913660.49,7.90,33.40,352.72,14.72
1696913661.99,0.00,33.40,352.72,14.72
1696913663.50,4.00,33.40,352.72,14.72
1696913665.00,6.00,33.50,352.72,14.72
1696913666.50,4.00,33.50,352.72,14.72
1696913668.00,0.00,33.50,352.72,14.72
1696913669.51,4.00,33.50,352.72,14.72
1696913671.01,0.00,33.50,352.72,14.72
1696913672.51,5.90,33.50,352.72,14.72
1696913674.02,8.10,33.50,352.72,14.72
1696913675.52,2.00,33.30,352.72,14.72
1696913677.02,3.90,33.30,352.72,14.72
1696913678.52,28.20,33.40,352.72,14.72
1696913680.03,4.00,33.40,352.72,14.72
1696913681.53,12.10,33.50,352.72,14.72
1696913683.03,2.00,33.50,352.72,14.72
1696913684.54,6.00,33.50,352.72,14.72
1696913686.04,2.00,33.50,352.72,14.72
1696913687.54,6.10,33.50,352.72,14.72
1696913689.04,6.20,33.50,352.72,14.72
1696913690.55,4.00,33.20,352.72,14.72
1696913692.05,2.00,33.30,352.72,14.72
1696913693.55,6.00,33.40,352.72,14.72
1696913695.05,6.00,33.40,352.72,14.72
1696913696.56,4.00,33.40,352.72,14.72
1696913698.06,2.00,33.40,352.72,14.72
1696913699.56,2.00,33.40,352.72,14.72
1696913701.06,0.00,33.40,352.72,14.72
1696913702.57,8.00,33.40,352.72,14.72
1696913704.07,6.30,33.50,352.72,14.72
1696913705.57,6.00,33.50,352.72,14.72
1696913707.07,2.00,33.50,352.72,14.72
1696913708.58,9.80,33.50,352.72,14.72
1696913710.08,6.10,33.50,352.72,14.72
1696913711.58,9.90,33.20,352.72,14.72
1696913713.08,0.00,33.30,352.72,14.72
1696913714.59,6.00,33.30,352.72,14.72
1696913716.09,0.00,33.40,352.72,14.72
1696913717.59,7.90,33.50,352.72,14.72
1696913719.10,10.10,33.50,352.72,14.72
1696913720.60,6.00,33.60,352.72,14.72
1696913722.10,2.00,33.60,352.72,14.72
1696913723.60,8.00,33.70,352.72,14.72
1696913725.11,9.80,33.70,352.72,14.72
1696913726.61,6.00,33.30,352.72,14.72
1696913728.11,4.00,33.30,352.72,14.72
1696913729.62,4.00,33.40,352.72,14.72
1696913731.12,2.00,33.40,352.72,14.72
1696913732.62,4.00,33.40,352.72,14.72
1696913734.13,10.20,33.40,352.72,14.72
1696913735.63,4.00,33.40,352.72,14.72
1696913737.13,0.00,33.50,352.72,14.72
1696913738.63,7.90,33.50,352.72,14.72
1696913740.14,7.90,33.50,352.72,14.72
1696913741.64,4.00,33.50,352.72,14.72
1696913743.14,0.00,33.50,352.72,14.72
1696913744.64,6.00,33.60,352.72,14.72
1696913746.15,0.00,33.60,352.72,14.72
1696913747.65,28.60,33.60,352.72,14.72
1696913749.15,11.90,33.60,352.72,14.72
1696913750.66,6.00,33.30,352.72,14.72
1696913752.16,0.00,33.30,352.72,14.72
1696913753.66,4.00,33.40,352.72,14.72
1696913755.16,4.00,33.40,352.72,14.72
1696913756.67,6.10,33.40,352.72,14.72
1696913758.17,2.00,33.50,352.72,14.72
1696913759.67,6.00,33.50,352.72,14.72
1696913761.18,0.00,33.50,352.72,14.72
1696913762.68,7.90,33.50,352.72,14.72
1696913764.18,10.00,33.20,352.72,14.72
1696913765.68,5.90,33.40,352.72,14.72
1696913767.19,0.00,33.40,352.72,14.72
1696913768.69,4.00,33.50,352.72,14.72
1696913770.19,8.10,33.40,352.72,14.72
1696913771.70,6.00,33.50,352.72,14.72
1696913773.20,0.00,33.50,352.72,14.72
1696913774.70,4.00,33.50,352.72,14.72
1696913776.20,0.00,33.50,352.72,14.72
1696913777.71,2.10,33.50,352.72,14.72
1696913779.21,11.90,33.50,352.72,14.72
1696913780.71,6.10,33.50,352.72,14.72
1696913782.21,2.00,33.50,352.72,14.72
1696913783.72,4.00,33.50,352.72,14.72
1696913785.22,6.00,33.60,352.72,14.72
1696913786.72,9.90,33.60,352.72,14.72
1696913788.22,0.00,33.60,352.72,14.72
1696913789.73,7.90,33.60,352.72,14.72
1696913791.23,2.00,33.60,352.72,14.72
1696913792.73,2.00,33.60,352.72,14.72
1696913794.24,12.10,33.60,352.72,14.72
1696913795.74,4.10,33.60,352.72,14.72
1696913797.24,2.00,33.60,352.72,14.72
1696913798.74,4.00,33.60,352.72,14.72
1696913800.25,4.00,33.30,352.72,14.72
1696913801.75,2.00,33.30,352.72,14.72
1696913803.25,0.00,33.30,352.72,14.72
1696913804.75,2.00,33.40,352.72,14.72
1696913806.26,0.00,33.40,352.72,14.72
1696913807.76,2.00,33.40,352.72,14.72
1696913809.26,8.10,33.50,352.72,14.72
1696913810.77,6.00,33.50,352.72,14.72
1696913812.27,0.00,33.20,352.72,14.72
1696913813.77,8.00,33.30,352.72,14.72
1696913815.28,4.00,33.40,352.72,14.72
1696913816.78,28.00,33.40,352.72,14.72
1696913818.28,0.00,33.40,352.72,14.72
1696913819.78,4.00,33.40,352.72,14.72
1696913821.29,0.00,33.40,352.72,14.72
1696913822.79,4.10,33.50,352.72,14.72
1696913824.29,14.00,33.20,352.72,14.72
1696913825.80,6.00,33.30,352.72,14.72
1696913827.30,0.00,33.40,352.72,14.72
1696913828.80,6.00,33.40,352.72,14.72
1696913830.30,8.00,33.40,352.72,14.72
1696913831.81,5.90,33.50,352.72,14.72
1696913833.31,0.00,33.50,352.72,14.72
1696913834.81,6.00,33.50,352.72,14.72
1696913836.32,0.00,33.50,352.72,14.72
1696913837.82,8.00,33.50,352.72,14.72
1696913839.32,8.20,33.60,352.72,14.72
1696913840.82,4.00,33.60,352.72,14.72
1696913842.33,2.00,33.60,352.72,14.72
1696913843.83,4.00,33.60,352.72,14.72
1696913845.33,4.00,33.60,352.72,14.72
1696913846.83,4.00,33.60,352.72,14.72
1696913848.34,0.00,33.30,352.72,14.72
1696913849.84,2.00,33.40,352.72,14.72
1696913851.34,2.00,33.40,352.72,14.72
1696913852.85,6.00,33.40,352.72,14.72
1696913854.35,11.80,33.50,352.72,14.72
1696913855.85,8.00,33.50,352.72,14.72
1696913857.35,4.00,33.50,352.72,14.72
1696913858.86,11.80,33.60,352.72,14.72
1696913860.36,4.00,33.60,352.72,14.72
1696913861.86,4.00,33.60,352.72,14.72
1696913863.36,2.00,33.60,352.72,14.72
1696913864.87,4.00,33.60,352.72,14.72
1696913866.37,0.00,33.60,352.72,14.72
1696913867.87,4.00,33.60,352.72,14.72
1696913869.37,4.10,33.20,352.72,14.72
1696913870.88,6.00,33.30,352.72,14.72
1696913872.38,0.00,33.30,352.72,14.72
1696913873.88,10.00,33.40,352.72,14.72
1696913875.39,2.00,33.40,352.72,14.72
1696913876.89,7.90,33.40,352.72,14.72
1696913878.39,2.00,33.50,352.72,14.72
1696913879.89,6.00,33.60,352.72,14.72
1696913881.40,0.00,33.60,352.72,14.72
1696913882.90,6.00,33.60,352.72,14.72
1696913884.40,2.00,33.60,352.72,14.72
1696913885.91,26.40,33.20,352.72,14.72
1696913887.41,2.00,33.30,352.72,14.72
1696913888.91,16.00,33.30,352.72,14.72
1696913890.41,5.90,33.40,352.72,14.72
1696913891.92,6.00,33.40,352.72,14.72
1696913893.42,0.00,33.50,352.72,14.72
1696913894.92,6.10,33.60,352.72,14.72
1696913896.42,0.00,33.60,352.72,14.72
1696913897.93,4.00,33.60,352.72,14.72
1696913899.43,2.00,33.60,352.72,14.72
1696913900.93,4.00,33.60,352.72,14.72
1696913902.44,2.00,33.60,352.72,14.72
1696913903.94,18.00,33.60,352.72,14.72
1696913905.44,2.00,33.60,352.72,14.72
1696913906.95,4.00,33.60,352.72,14.72
1696913908.45,0.00,33.60,352.72,14.72
1696913909.95,8.20,33.70,352.72,14.72
1696913911.45,2.00,33.70,352.72,14.72
1696913912.96,2.00,33.60,352.72,14.72
1696913914.46,0.00,33.60,352.72,14.72
1696913915.96,6.00,33.60,352.72,14.72
1696913917.47,0.00,33.30,352.72,14.72
1696913918.97,14.10,33.40,352.72,14.72
1696913920.47,0.00,33.60,352.72,14.72
1696913921.97,7.90,33.70,352.72,14.72
1696913923.48,0.00,33.40,352.72,14.72
1696913924.98,11.80,33.50,352.72,14.72
1696913926.48,2.00,33.50,352.72,14.72
1696913927.99,4.00,33.60,352.72,14.72
1696913929.49,0.00,33.60,352.72,14.72
1696913930.99,5.90,33.70,352.72,14.72
1696913932.49,2.00,33.70,352.72,14.72
1696913934.00,12.20,33.30,352.72,14.72
1696913935.50,2.00,33.40,352.72,14.72
1696913937.00,6.00,33.50,352.72,14.72
1696913938.51,0.00,33.50,352.72,14.72
1696913940.01,8.00,33.50,352.72,14.72
1696913941.51,2.00,33.50,352.72,14.72
1696913943.02,4.00,33.30,352.72,14.72
1696913944.52,3.90,33.30,352.72,14.72
1696913946.02,3.90,33.50,352.72,14.72
1696913947.52,2.00,33.50,352.72,14.72
1696913949.03,14.20,33.20,352.72,14.72
1696913950.53,2.00,33.30,352.72,14.72
1696913952.03,4.00,33.30,352.72,14.72
1696913953.53,0.00,33.30,352.72,14.72
1696913955.04,34.00,33.40,352.72,14.72
1696913956.54,106.00,33.50,352.72,14.72
1696913958.04,108.20,33.50,352.72,14.72
1696913959.54,104.10,33.60,352.72,14.72
1696913961.05,108.30,33.30,352.72,14.72
1696913962.55,108.00,33.30,352.72,14.72
1696913964.05,117.00,33.40,352.72,14.72
1696913965.56,102.00,33.40,352.72,14.72
1696913967.06,106.10,33.40,352.72,14.72
1696913968.56,104.00,33.40,352.72,14.72
1696913970.06,114.00,33.40,352.72,14.72
1696913971.57,104.20,33.40,352.72,14.72
1696913973.07,112.00,33.40,352.72,14.72
1696913974.57,104.10,33.40,352.72,14.72
1696913976.08,108.30,33.40,352.72,14.72
1696913977.58,102.10,33.40,352.72,14.72
1696913979.08,118.40,33.40,352.72,14.72
1696913980.59,0.00,33.60,352.72,14.72
